system:index,0_constant,1_B0_median,1_B1_median,1_B2_median,1_B3_median,1_B4_median,2_B0_median,2_B1_median,2_B2_median,2_B3_median,2_B4_median,cat,com_set1,com_set2,fid,finHarvDat,id,lab_set1,lab_set2,lat,lon,rd_id,set,strata,val_set1,x,y,.geo
0000000000000000022c_0,3,540.0,768.0,939.0,2888.0,65535.0,454.0,667.0,878.0,1880.0,65535.0,49,Harvested 300722,,49.0,30/07/22,48,Saeed,No double yet,50.4519289584645,33.6682038882533,554,free_ukraine,20,1.0,260640.0,613488.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.668272943864984,50.45185672318365]}"
00000000000000000014_0,0,395.0,643.0,697.0,2736.0,65535.0,406.0,568.0,703.0,2437.0,65535.0,113,,,113.0,,112,Shabri,Josef,48.598975472478,38.7303229567375,4,occ_ukraine,20,0.0,641436.0,435840.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.730369401406904,48.59890178663032]}"
00000000000000000015_0,0,333.0,484.0,712.0,1602.0,65535.0,388.0,504.0,730.0,1581.0,65535.0,263,,,263.0,,262,Shabri,Josef,45.0890380166953,33.7280162632708,64,occ_ukraine,20,0.0,292272.0,16632.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.72810074178735,45.089004308518525]}"
00000000000000000018_0,0,455.0,640.0,755.0,2414.0,65535.0,554.0,755.0,960.0,2342.0,65535.0,214,,,214.0,,213,Shabri,Blake,46.5146528982244,33.524642171223,0,occ_ukraine,20,0.0,269448.0,174816.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.52472216146269,46.51454083288779]}"
00000000000000000019_0,0,514.0,828.0,1090.0,2748.0,65535.0,506.0,787.0,1038.0,2615.0,65535.0,166,Interesting,,166.0,,165,Shabri,Blake,48.5600345070846,38.7188976430689,29,occ_ukraine,20,0.0,641064.0,431436.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.718960797298585,48.55991490329953]}"
0000000000000000003d_0,0,371.0,614.0,528.0,3195.0,65535.0,394.0,617.0,515.0,2990.0,65535.0,264,,,264.0,,263,Josef,Shabri,49.1740428525554,39.299138872812,166,occ_ukraine,20,0.0,675744.0,504108.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.29918263931138,49.174003231523635]}"
00000000000000000040_0,0,431.0,630.0,571.0,3232.0,65535.0,377.0,658.0,508.0,3891.0,65535.0,68,spring/summer,,68.0,,67,Josef,Blake,47.1034166172321,37.4740973844465,172,occ_ukraine,20,0.0,564720.0,260616.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.474165308094165,47.10329667009972]}"
00000000000000000042_0,0,467.0,595.0,815.0,2106.0,65535.0,421.0,556.0,710.0,1925.0,65535.0,107,,Not Harvested Winter,107.0,,106,Josef,Yuval,49.1059356338984,39.3277796619111,153,occ_ukraine,20,0.0,678684.0,496812.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.327838896874795,49.105821101458965]}"
0000000000000000004a_0,0,584.0,827.0,1315.0,2534.0,65535.0,581.0,834.0,1193.0,2238.0,65535.0,402,,,402.0,,401,Josef,Blake,49.090448971881,37.8423769013908,103,occ_ukraine,21,0.0,571140.0,483684.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.84247457458317,49.09037007857211]}"
0000000000000000008c_0,0,421.0,653.0,895.0,2475.0,65535.0,450.0,657.0,864.0,2245.0,65535.0,66,"Burned 080922, but only slightly",,66.0,,65,Blake,Shabri,47.4777594210186,35.9465254335019,363,occ_ukraine,20,0.0,446484.0,292728.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.94658016744892,47.477714480520746]}"
0000000000000000008e_0,0,339.0,508.0,623.0,2197.0,65535.0,428.0,562.0,762.0,2243.0,65535.0,342,,,342.0,,341,Blake,Josef,46.456430494703,34.3263898250422,286,occ_ukraine,20,0.0,331032.0,171288.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[34.32646855253936,46.45633000247685]}"
00000000000000000090_0,0,297.0,518.0,350.0,3573.0,65535.0,362.0,570.0,449.0,3119.0,65535.0,238,,Not harvested spring,238.0,,237,Blake,Fangjie,47.5190259132777,36.3824371553224,302,occ_ukraine,20,0.0,478788.0,299796.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.38253257483212,47.51894715206183]}"
000000000000000000bb_0,0,510.0,753.0,1181.0,2077.0,65535.0,503.0,745.0,1167.0,2065.0,65535.0,165,Burnt 1307-150722,"Burned 150722-160722, 010822",165.0,,164,Yuval,Blake,48.689803585923,38.2015605188242,400,occ_ukraine,20,0.0,601704.0,441864.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.201621025174155,48.6897214618548]}"
000000000000000000df_0,0,373.0,579.0,677.0,2131.0,65535.0,415.0,639.0,773.0,2089.0,65535.0,81,,,81.0,,80,Saeed,Josef,46.6987012543554,35.0098312941242,529,occ_ukraine,20,0.0,381600.0,201264.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.009906820697495,46.69860563460388]}"
000000000000000000e2_0,0,495.0,717.0,964.0,2595.0,65535.0,572.0,840.0,1077.0,2766.0,65535.0,75,,,75.0,,74,Saeed,Blake,47.574724511479,37.5407546796354,550,occ_ukraine,20,0.0,564876.0,313416.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.54082030217583,47.57464269967724]}"
00000000000000000041_0,0,494.0,742.0,951.0,2850.0,65535.0,436.0,632.0,793.0,2753.0,65535.0,90,Noise - home garden,,90.0,,89,Josef,Blake,48.7595478772329,38.9753439290547,149,occ_ukraine,20,2.0,657396.0,455580.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.97542981091471,48.759430727902476]}"
00000000000000000065_0,0,405.0,557.0,704.0,1691.0,65535.0,442.0,595.0,762.0,1753.0,65535.0,288,Unclear,,288.0,,287,Fangjie,Shabri,46.192765944122,33.2183208460273,191,occ_ukraine,20,2.0,247464.0,137964.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.21839664957793,46.19267446658777]}"
00000000000000000067_0,0,381.0,593.0,637.0,2333.0,65535.0,340.0,668.0,664.0,2599.0,65535.0,394,Border,,394.0,,393,Fangjie,Josef,49.3784707517133,37.6721017896437,227,occ_ukraine,20,2.0,555756.0,514428.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.67215399671411,49.37836995866083]}"
000000000000000000b5_0,0,408.0,718.0,650.0,3254.0,65535.0,497.0,721.0,826.0,3043.0,65535.0,328,Border,,328.0,,327,Yuval,Shabri,45.1373603603854,35.1348050669742,421,occ_ukraine,20,2.0,402096.0,28020.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.13486247671852,45.13724383927574]}"
000000000000000000b6_0,0,536.0,865.0,765.0,3218.0,65535.0,595.0,876.0,890.0,2914.0,65535.0,28,Unclear,,28.0,,27,Yuval,Josef,44.8654664740181,33.9008567075884,408,occ_ukraine,20,2.0,307008.0,-7644.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.90093660245194,44.86541363430118]}"
000000000000000000b7_0,0,332.0,571.0,507.0,3383.0,65535.0,286.0,517.0,515.0,2624.0,65535.0,398,Fallow,,398.0,,397,Yuval,Josef,48.1036750185214,39.5559546071744,426,occ_ukraine,20,2.0,708300.0,387840.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.556010979041154,48.103570738966816]}"
000000000000000000dc_0,0,525.0,801.0,937.0,2538.0,65535.0,557.0,794.0,939.0,2470.0,65535.0,27,Fallow,,27.0,,26,Saeed,Shabri,44.8990978973367,33.8776478686532,552,occ_ukraine,20,2.0,305004.0,-3984.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.87776006812166,44.89901062592725]}"
000000000000000000dd_0,0,372.0,591.0,726.0,2262.0,65535.0,485.0,748.0,849.0,2627.0,65535.0,129,Fallow,,129.0,,128,Saeed,Shabri,47.1961691166727,33.7624520959077,532,occ_ukraine,20,2.0,284100.0,251568.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.762506217169125,47.196092638949274]}"
0000000000000000003c_0,0,515.0,762.0,1009.0,2305.0,65535.0,544.0,791.0,1026.0,2388.0,65535.0,116,Harvested 31/07-03/08/22,,116.0,02/08/22,115,Josef,Shabri,48.8256429918305,39.1098502677465,162,occ_ukraine,20,1.0,666384.0,463992.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[39.1099076089474,48.82554673281367]}"
00000000000000000066_0,0,523.0,747.0,1125.0,2004.0,65535.0,561.0,770.0,1069.0,1923.0,65535.0,152,Harvested 08/07-31/07/2022,,152.0,20/07/22,151,Fangjie,Josef,47.6668723076057,36.5765655136628,271,occ_ukraine,20,1.0,491988.0,317388.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.57665850773035,47.6668098478279]}"
00000000000000000068_0,0,420.0,649.0,794.0,2572.0,65535.0,425.0,621.0,776.0,2269.0,65535.0,131,Harvested 09/07/2022,,131.0,09/07/22,130,Fangjie,Blake,49.5499341868295,38.1647818511243,198,occ_ukraine,20,1.0,589416.0,536892.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.164879930053665,49.54985834639924]}"
00000000000000000069_0,0,465.0,741.0,908.0,2424.0,65535.0,504.0,698.0,861.0,2008.0,65535.0,317,Harvested 09/07/2022,,317.0,09/07/22,316,Fangjie,Blake,49.172678868522,37.8619874361297,240,occ_ukraine,20,1.0,571680.0,492936.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.862057847776974,49.172565927069044]}"
0000000000000000006a_0,0,463.0,681.0,1042.0,2089.0,65535.0,386.0,511.0,695.0,1282.0,65535.0,110,Harvested 06/07/2022 - Burnt 09/07/2022,Burnt 0707-090722,110.0,06/07/22,109,Fangjie,Yuval,48.5409425488287,38.2404926835854,225,occ_ukraine,20,1.0,606228.0,425652.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.24060790850494,48.5408706192762]}"
0000000000000000006e_0,3,606.0,849.0,1192.0,2121.0,65535.0,672.0,947.0,1305.0,2237.0,65535.0,489,Harvested 02/07-29/07/2022 -  Burnt 30/07/2022,,489.0,16/07/22,488,Fangjie,Shabri,47.0469681409123,33.0857881993162,219,occ_ukraine,21,1.0,233664.0,232788.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.085895145170305,47.04688247025702]}"
00000000000000000001_0,0,380.0,644.0,652.0,2926.0,65535.0,337.0,622.0,603.0,3051.0,65535.0,165,Spring,,165.0,,164,Shabri,Josef,50.2946328302967,36.2894705013122,16,free_ukraine,20,0.0,447948.0,607452.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.28955694292575,50.294561716934325]}"
00000000000000000005_0,0,360.0,522.0,490.0,1836.0,65535.0,458.0,697.0,755.0,2876.0,65535.0,142,,,142.0,,141,Shabri,Blake,46.7968294550146,32.0292880438174,7,free_ukraine,20,0.0,154380.0,202380.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[32.02938653951733,46.796791495158146]}"
0000000000000000002d_0,0,557.0,826.0,1255.0,2484.0,65535.0,496.0,704.0,1032.0,1914.0,65535.0,179,,,179.0,,178,Josef,Blake,47.816319646109,36.6536465288733,120,free_ukraine,20,0.0,496380.0,334464.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.653733959107804,47.81619967957698]}"
00000000000000000036_0,0,496.0,689.0,933.0,2230.0,65535.0,518.0,718.0,861.0,2311.0,65535.0,489,,,489.0,,488,Josef,Blake,49.6626736352062,36.8289639947548,164,free_ukraine,21,0.0,492180.0,540504.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.82908510256794,49.66259691455625]}"
00000000000000000038_0,2,669.0,945.0,1552.0,3088.0,65535.0,626.0,849.0,1319.0,2497.0,65535.0,408,Surroundings burnt 30/07/22,Not Harvested Winter,408.0,,407,Josef,Yuval,48.3043825300502,37.7575901545265,176,free_ukraine,21,0.0,573324.0,395916.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.757673611762286,48.30434420496753]}"
0000000000000000007b_0,0,388.0,721.0,681.0,2989.0,65535.0,337.0,542.0,759.0,1817.0,65535.0,245,Harvested started and then abandoned 051022,,245.0,,244,Blake,Josef,50.6501094194694,27.4247454277747,296,free_ukraine,20,0.0,-182316.0,632520.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.42480205617749,50.65002507486042]}"
0000000000000000007c_0,0,319.0,712.0,367.0,4620.0,65535.0,534.0,992.0,670.0,4890.0,65535.0,259,,Not harvested spring,259.0,,258,Blake,Fangjie,50.4422924594444,27.3531259728154,317,free_ukraine,20,0.0,-188136.0,609600.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[27.353206328033163,50.44224474964358]}"
0000000000000000007d_0,0,430.0,694.0,903.0,2277.0,65535.0,494.0,756.0,941.0,2375.0,65535.0,53,Partially burned 130722,Not harvested spring,53.0,,52,Blake,Fangjie,48.506088481294,38.046727724971,292,free_ukraine,20,0.0,592404.0,420360.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.046841301720356,48.50601598625236]}"
000000000000000000b1_0,0,400.0,598.0,616.0,2344.0,65535.0,283.0,487.0,346.0,3432.0,65535.0,534,Spring,,534.0,,533,Yuval,Blake,49.5920905727103,28.1084951352179,419,free_ukraine,21,0.0,-136656.0,513564.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[28.108599650449268,49.59198933322445]}"
000000000000000000cd_0,0,333.0,586.0,572.0,2480.0,65535.0,279.0,538.0,399.0,3044.0,65535.0,94,,Not harvested spring,94.0,,93,Saeed,Fangjie,49.1547031223455,24.5550153679361,518,free_ukraine,20,0.0,-396384.0,476556.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.555133881057678,49.15459962138665]}"
000000000000000000ce_0,0,459.0,682.0,804.0,2561.0,65535.0,417.0,624.0,606.0,2599.0,65535.0,15,,,15.0,,14,Saeed,Blake,49.7727542546044,36.9076711626892,481,free_ukraine,20,0.0,496800.0,553188.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.90777752145681,49.772640536860884]}"
00000000000000000029_0,0,366.0,667.0,548.0,3605.0,65535.0,279.0,626.0,465.0,3578.0,65535.0,18,noise,,18.0,,17,Josef,Shabri,51.6819910577346,32.4157823802262,183,free_ukraine,20,2.0,167628.0,746664.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[32.41584177474555,51.681919841728515]}"
00000000000000000055_0,0,307.0,617.0,458.0,3479.0,65535.0,337.0,542.0,430.0,2798.0,65535.0,136,Unclear,,136.0,,135,Fangjie,Blake,52.3339529873541,33.4827949126225,206,free_ukraine,20,2.0,238536.0,821520.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.48286066922272,52.33391707494246]}"
000000000000000000a0_0,0,417.0,636.0,757.0,2739.0,65535.0,428.0,647.0,664.0,2709.0,65535.0,122,Fallow,"Shelling, Interesting",122.0,,121,Yuval,Shabri,48.1093224962662,37.6749067005487,423,free_ukraine,20,2.0,569280.0,373692.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.67502860562329,48.109230125256765]}"
000000000000000000cf_0,0,484.0,759.0,962.0,2724.0,65535.0,502.0,809.0,810.0,2770.0,65535.0,153,Fallow,,153.0,,152,Saeed,Blake,48.7206902687792,36.9675200182663,496,free_ukraine,20,2.0,511116.0,436848.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.96760531937917,48.72062350762852]}"
000000000000000000d9_0,0,431.0,686.0,808.0,2348.0,65535.0,436.0,639.0,851.0,1958.0,65535.0,486,Fallow,,486.0,,485,Saeed,Blake,45.8611223599985,29.2328422156065,509,free_ukraine,21,2.0,-59352.0,96348.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[29.23293106005326,45.86101646369084]}"
00000000000000000004_0,0,443.0,667.0,873.0,2299.0,65535.0,530.0,756.0,903.0,2330.0,65535.0,306,Harvested 23/07/22,,306.0,23/07/22,305,Shabri,Blake,48.3079640439363,37.3482446159885,8,free_ukraine,20,1.0,543120.0,393504.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.34831133678902,48.307847634575594]}"
00000000000000000033_0,1,619.0,929.0,1343.0,2340.0,65535.0,774.0,1094.0,1523.0,2477.0,65535.0,573,Harvested 07/07/22,,573.0,07/07/22,572,Josef,Shabri,46.8036542109894,31.3970155488315,131,free_ukraine,21,1.0,106272.0,202128.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[31.3970624110256,46.80361869131745]}"
00000000000000000050_0,0,398.0,657.0,562.0,2956.0,65535.0,376.0,629.0,480.0,2924.0,65535.0,34,Harvested 31/07/2022,,34.0,31/07/22,33,Fangjie,Shabri,49.4253525642039,36.4102718924311,254,free_ukraine,20,1.0,464148.0,511716.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.410380348639826,49.425262016491864]}"
00000000000000000051_0,0,469.0,684.0,896.0,2318.0,65535.0,430.0,649.0,842.0,2354.0,65535.0,257,Harvested 07/07/2022,,257.0,07/07/22,256,Fangjie,Shabri,47.6718931417353,36.3781534860234,277,free_ukraine,20,1.0,477132.0,316764.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.37822066146835,47.67184041341897]}"
00000000000000000054_0,0,351.0,516.0,614.0,1925.0,65535.0,352.0,490.0,586.0,1774.0,65535.0,243,Harvested 09/07-31/07/2022,,243.0,20/07/22,242,Fangjie,Blake,46.9194995364966,31.644991374803,269,free_ukraine,20,1.0,124872.0,215400.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[31.645087260971,46.91941153144046]}"
00000000000000000084_0,2,518.0,778.0,1185.0,2689.0,65535.0,510.0,682.0,888.0,1767.0,65535.0,445,Harvested 280722-300722,Probably harvested between 01/08-06/08/22,445.0,29/07/22,444,Blake,Josef,49.6181080916487,30.0593202734053,291,free_ukraine,21,1.0,4284.0,514872.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[30.059381121443224,49.61804047646392]}"
000000000000000000a1_0,0,275.0,542.0,430.0,3667.0,65535.0,556.0,838.0,1175.0,2475.0,65535.0,111,Harvested 3007-050822,,111.0,02/07/22,110,Yuval,Shabri,49.300052422322,24.1632503895459,440,free_ukraine,20,1.0,-423696.0,494676.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[24.163288754124743,49.299947034357196]}"
00000000000000000016_0,0,480.0,711.0,1017.0,2548.0,65535.0,538.0,783.0,1097.0,2649.0,65535.0,293,,Unclear,293.0,,292,Shabri,Fangjie,46.4987322254482,33.9185966079446,55,occ_ukraine,20,0.0,299628.0,174420.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.91872324507751,46.49864065235888]}"
0000000000000000001a_0,0,437.0,653.0,602.0,2445.0,65535.0,530.0,804.0,810.0,2699.0,65535.0,231,,Fallow,231.0,,230,Shabri,Yuval,46.2324437767072,33.4226484601425,26,occ_ukraine,20,0.0,262980.0,143028.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.422763376715125,46.23238000214585]}"
0000000000000000001b_0,0,412.0,621.0,763.0,2491.0,65535.0,456.0,659.0,733.0,2727.0,65535.0,309,Spring,Fallow,309.0,,308,Shabri,Yuval,45.1875655223847,35.3820079579808,58,occ_ukraine,20,0.0,421056.0,34860.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.38207884290821,45.187459663658025]}"
00000000000000000023_0,2,791.0,1148.0,1710.0,3017.0,65535.0,807.0,1146.0,1717.0,2962.0,65535.0,431,,"Unclear, around July 9 something is happening",431.0,,430,Shabri,Blake,47.2716660367417,35.33148140013,87,occ_ukraine,21,0.0,401880.0,266592.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.3315935239407,47.27155112281531]}"
00000000000000000092_0,0,303.0,560.0,439.0,3050.0,65535.0,375.0,561.0,607.0,2582.0,65535.0,24,,Fallow,24.0,,23,Blake,Yuval,48.7308917527296,38.6879536379536,279,occ_ukraine,20,0.0,636768.0,450120.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.68805875152487,48.730774470339064]}"
00000000000000000043_0,0,489.0,715.0,1028.0,2664.0,65535.0,467.0,680.0,923.0,2574.0,65535.0,55,Fallow - shelled close by,Fallow,55.0,,54,Josef,Yuval,47.6555614950427,36.7946149688028,133,occ_ukraine,20,2.0,508368.0,317472.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.794679627186156,47.655491075247994]}"
0000000000000000006b_0,0,497.0,755.0,872.0,3157.0,65535.0,519.0,643.0,942.0,1519.0,65535.0,265,Border,Fallow,265.0,,264,Fangjie,Yuval,47.1810685172562,35.8166820802711,196,occ_ukraine,20,2.0,439116.0,259020.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.81677360889365,47.18100094217606]}"
0000000000000000008f_0,0,273.0,533.0,312.0,4572.0,65535.0,451.0,709.0,607.0,3629.0,65535.0,182,"Noise, doesn't appear to be cropland",Noise,182.0,,181,Blake,Josef,48.6418959165816,38.8884703003001,361,occ_ukraine,20,2.0,652488.0,441852.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.88856272294035,48.64184125721123]}"
000000000000000000e5_0,0,384.0,638.0,726.0,2886.0,65535.0,406.0,648.0,747.0,2791.0,65535.0,155,Fallow,Unclear,155.0,,154,Saeed,Yuval,48.2604343314526,38.8634812189471,479,occ_ukraine,20,2.0,655284.0,399396.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[38.86358955804183,48.26032675604567]}"
000000000000000000e8_0,0,502.0,763.0,981.0,2445.0,65535.0,563.0,818.0,1017.0,2459.0,65535.0,530,Border,Border,530.0,,529,Saeed,Josef,46.8387743965193,35.6745341559293,493,occ_ukraine,21,2.0,431064.0,220176.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[35.674570299417525,46.83865298739811]}"
0000000000000000008d_0,0,356.0,547.0,686.0,2123.0,65535.0,482.0,775.0,958.0,2725.0,65535.0,359,Harvested 100822,Unclear,359.0,10/08/22,358,Blake,Shabri,49.936877830547,37.8572932042791,300,occ_ukraine,20,1.0,563136.0,577560.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[37.85738660829955,49.93676273926952]}"
00000000000000000006_0,0,430.0,679.0,727.0,2605.0,65535.0,430.0,739.0,657.0,2705.0,65535.0,225,,Border,225.0,,224,Shabri,Yuval,49.5774561346301,36.8930694778662,72,free_ukraine,20,0.0,497592.0,531444.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[36.893134982325655,49.5773467940933]}"
0000000000000000007a_0,0,309.0,529.0,559.0,2626.0,65535.0,558.0,749.0,938.0,2275.0,65535.0,266,No harvest or maybe harvested but quick turnaround. No images support harvest,Unclear,266.0,,265,Blake,Josef,51.7234953393108,32.7924365280432,362,free_ukraine,20,0.0,193596.0,752100.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[32.79250537337687,51.723422007854836]}"
